#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-02-24T16:30:15
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml10323

#RESOURCE=7235
#Name: VII/235
#Title:	Quasars and Active Galactic Nuclei (11th Ed.) (Veron+, 2003)
#Table	VII_235_table3:
#Name: VII/235/table3
#Title:	Active galaxies (fainter than -23)
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F8.4)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	notRadio	(A1)	[*] '*' if not detected in radio (1)	[ucd=CODE_MISC]
#Column	Name	(A17)	Most common name of the object        (link)	[ucd=ID_IDENTIFIER]
#Column	RAJ2000	(A10)	Right Ascension J2000 (hours) (see also n_RAh)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(A9)	Declination J2000 (degrees)	[ucd=POS_EQ_DEC_MAIN]
#Column	n_RAh	(A1)	[AOR] Approximative/Optical/Radio position (2)	[ucd=NOTE]
#Column	F6cm	(F6.3)	? 6cm (5GHz) flux	[ucd=PHOT_FLUX_RADIO_5G]
#Column	r_F6cm	(I4)	[1,2377]? Reference of 6cm Flux        (link)	[ucd=REFER_CODE]
#Column	F11cm	(F5.2)	? 11cm (2.7GHz) flux (Jy)	[ucd=PHOT_FLUX_RADIO_2.7G]
#Column	r_F11cm	(I4)	[1,2377]? Reference of 11cm flux        (link)	[ucd=REFER_CODE]
#Column	l_z	(A1)	[>*] limit or method flag on z (4)	[ucd=CODE_LIMIT]
#Column	z	(F6.3)	? redshift	[ucd=REDSHIFT_HC]
#Column	Sp	(A4)	[S0-9?HPBLbhin. ] Spectrum classification (3)	[ucd=SPECT_TYPE_GENERAL]
#Column	n_Vmag	(A1)	[*RIO] Photographic(*), red(R), infra-red (I) or photographic O- or J- plates(O)	[ucd=NOTE]
#Column	Vmag	(F5.2)	? magnitude, V or other (see n_Vmag)	[ucd=PHOT_JHN_V]
#Column	B-V	(F5.2)	? colour index	[ucd=PHOT_JHN_B-V]
#Column	U-B	(F5.2)	? colour index	[ucd=PHOT_JHN_U-B]
#Column	Mabs	(F5.1)	? Absolute magnitude	[ucd=PHOT_ABS-MAG_BAND]
#Column	FC	(I4)	[1,2377]? Reference of the Finding Chart	[ucd=REFER_CODE]
#Column	r_Vmag	(I4)	[1,2377]? Reference of the Photometry        (link)	[ucd=REFER_CODE]
#Column	r_z	(I4)	[1,2377]? Reference of the redshift        (link)	[ucd=REFER_CODE]

recno	_Glon	_Glat	_RAJ2000	_DEJ2000	notRadio	Name	RAJ2000	DEJ2000	n_RAh	F6cm	r_F6cm	F11cm	r_F11cm	l_z	z	Sp	n_Vmag	Vmag	B-V	U-B	Mabs	FC	r_Vmag	r_z
    4592	250.38	-54.32	052.3900	-43.3164	 	IRAS 03278-4329  	03 29 33.6	-43 18 59	 	      	    	 0.01	1452	 	 0.058	S2  	 	15.10	     	     	-22.6	 514	    	 515
    4593	192.48	-47.63	052.4046	 -7.3144	*	SDSS J03296-0718 	03 29 37.1	-07 18 52	O	      	   2	     	    	 	 0.198	S1  	 	19.76	     	     	-20.7	    	    	   2
    4594	183.89	-43.24	052.4179	 +0.1314	*	SDSS J03296+0007 	03 29 40.3	+00 07 53	O	      	   2	     	    	 	 0.146	S1  	 	20.34	     	     	-19.4	    	    	   2
    4595	185.43	-43.97	052.5388	 -1.1936	*	SDSS J03301-0111 	03 30 09.3	-01 11 37	O	      	   2	     	    	 	 0.228	S1  	 	20.27	     	     	-20.5	    	    	   2
    4596	185.20	-43.83	052.5538	 -0.9742	*	SDSS J03302-0058 	03 30 12.9	-00 58 27	O	      	   2	     	    	 	 0.067	S1  	 	19.71	     	     	-18.3	    	    	   2
    4597	190.44	-46.52	052.5550	 -5.5431	*	SDSS J03302-0532 	03 30 13.2	-05 32 35	O	      	   1	     	    	 	 0.013	S1  	 	16.85	     	     	-17.6	    	    	   1
    4598	192.05	-47.24	052.5675	 -6.8614	*	SDSS J03302-0651 	03 30 16.2	-06 51 41	O	      	   1	     	    	 	 0.367	S1  	 	19.97	     	     	-21.9	    	    	   1
    4599	184.87	-43.61	052.5763	 -0.6500	*	SDSS J03303-0039 	03 30 18.3	-00 39 00	O	      	   2	     	    	 	 0.229	S1  	 	20.83	     	     	-19.9	    	    	   2
    4600	184.46	-43.35	052.5967	 -0.2567	*	SDSS J03303-0015 	03 30 23.2	-00 15 24	O	      	   2	     	    	 	 0.150	S1  	 	20.11	     	     	-19.7	    	    	   2
    4601	183.54	-42.80	052.6033	 +0.6106	*	SDSS J03304+0036 	03 30 24.8	+00 36 38	O	      	   2	     	    	 	 0.071	S1  	 	19.71	     	     	-18.5	    	    	   2
    4602	193.40	-47.77	052.6196	 -7.9122	*	SDSS J03304-0754 	03 30 28.7	-07 54 44	O	      	   2	     	    	 	 0.133	S1  	 	19.03	     	     	-20.5	    	    	   2
    4603	192.94	-47.56	052.6238	 -7.5408	*	SDSS J03304-0732 	03 30 29.7	-07 32 27	O	      	   2	     	    	 	 0.197	S1  	 	19.55	     	     	-20.9	    	    	   2
    4604	185.27	-43.77	052.6300	 -0.9794	*	SDSS J03305-0058 	03 30 31.2	-00 58 46	O	      	   2	     	    	 	 0.052	S1  	 	19.18	     	     	-18.3	    	    	   2
    4605	184.23	-43.15	052.6446	 +0.0006	*	SDSS J03305+0000 	03 30 34.7	+00 00 02	O	      	   1	     	    	 	 0.079	S1  	 	19.39	     	     	-19.0	    	    	   1
    4606	184.83	-43.48	052.6558	 -0.5511	*	SDSS J03306-0033 	03 30 37.4	-00 33 04	O	      	   2	     	    	 	 0.146	S1  	 	19.24	     	     	-20.5	    	    	   2
    4607	187.72	-45.04	052.6704	 -3.1378	 	MARK  612        	03 30 40.9	-03 08 16	O	      	1435	     	    	 	 0.020	S2  	 	14.25	 0.78	 0.15	-20.4	1050	1443	  16
    4608	185.50	-43.82	052.6950	 -1.1397	*	SDSS J03307-0108 	03 30 46.8	-01 08 23	O	      	   2	     	    	 	 0.145	S1  	 	20.56	     	     	-19.2	    	    	   2
    4609	178.59	-39.42	052.7175	 +5.6406	 	HS 0328+0528     	03 30 52.2	+05 38 26	O	 0.002	1548	     	    	 	 0.043	S1  	O	15.70	     	     	-21.4	 115	    	1548
    4610	184.51	-43.22	052.7183	 -0.2075	*	SDSS J03308-0012 	03 30 52.4	-00 12 27	O	      	   2	     	    	 	 0.149	S1  	 	20.01	     	     	-19.8	    	    	   2
    4611	185.63	-43.77	052.7892	 -1.1797	*	SDSS J03311-0110 	03 31 09.4	-01 10 47	O	      	   1	     	    	 	 0.127	S1  	 	19.20	     	     	-20.3	    	    	   1
    4612	183.15	-42.32	052.7917	 +1.1339	*	SDSS J03311+0108 	03 31 10.0	+01 08 02	O	      	   2	     	    	 	 0.150	S1  	 	20.19	     	     	-19.6	    	    	   2
    4613	192.62	-47.21	052.8042	 -7.1683	*	SDSS J03312-0710 	03 31 13.0	-07 10 06	O	      	   2	     	    	 	 0.135	S1  	 	19.85	     	     	-19.7	    	    	   2
    4614	190.93	-46.45	052.8058	 -5.7819	*	SDSS J03312-0546 	03 31 13.4	-05 46 55	O	      	   1	     	    	 	 0.250	S1  	 	20.24	     	     	-20.7	    	    	   1
    4615	193.67	-47.65	052.8150	 -8.0042	*	SDSS J03312-0800 	03 31 15.6	-08 00 15	O	      	   1	     	    	 	 0.240	S1  	 	19.38	     	     	-21.5	    	    	   1
    4616	183.14	-42.24	052.8467	 +1.1897	*	SDSS J03313+0111 	03 31 23.2	+01 11 23	O	      	   2	     	    	 	 0.163	S1  	 	19.64	     	     	-20.4	    	    	   2
    4617	192.93	-47.26	052.8817	 -7.3711	*	SDSS J03315-0722 	03 31 31.6	-07 22 16	O	      	   1	     	    	 	 0.251	S1  	 	19.02	     	     	-22.0	    	    	   1
    4618	191.50	-46.62	052.8829	 -6.2061	*	SDSS J03315-0612 	03 31 31.9	-06 12 22	O	      	   2	     	    	 	 0.144	S1  	 	19.07	     	     	-20.7	    	    	   2
    4619	185.75	-43.67	052.9154	 -1.1931	*	SDSS J03316-0111 	03 31 39.7	-01 11 35	O	      	   1	     	    	 	 0.111	S1  	 	19.63	     	     	-19.5	    	    	   1
    4620	184.86	-43.15	052.9308	 -0.3614	*	SDSS J03317-0021 	03 31 43.4	-00 21 41	O	      	   2	     	    	 	 0.087	S1  	 	18.99	     	     	-19.6	    	    	   2
    4621	191.22	-46.43	052.9346	 -5.9358	*	SDSS J03317-0556 	03 31 44.3	-05 56 09	O	      	   2	     	    	 	 0.247	S1  	 	19.65	     	     	-21.3	    	    	   2
    4622	185.65	-43.59	052.9354	 -1.0881	*	SDSS J03317-0105 	03 31 44.5	-01 05 17	O	      	   1	     	    	 	 0.085	S1  	 	18.89	     	     	-19.7	    	    	   1
    4623	225.59	-54.73	052.9663	-29.0050	*	TGS322Z050       	03 31 51.9	-29 00 18	O	      	    	     	    	 	 0.310	    	 	19.16	     	     	-22.3	    	    	1250
    4624	223.48	-54.52	053.0104	-27.7669	*	CDF-S J03320-2746	03 32 02.5	-27 46 01	 	      	    	     	    	 	 1.613	S1  	 	24.68	     	     	-20.7	    	    	1807
    4625	184.33	-42.72	053.0271	 +0.2147	*	SDSS J03321+0012 	03 32 06.5	+00 12 53	O	      	   2	     	    	 	 0.086	S1  	 	20.02	     	     	-18.6	    	    	   2
    4626	191.20	-46.28	053.0508	 -5.8450	*	SDSS J03322-0550 	03 32 12.2	-05 50 42	O	      	   1	     	    	 	 0.262	S1  	 	19.36	     	     	-21.7	    	    	   1
    4627	223.40	-54.43	053.1054	-27.7053	 	CDFS J03324-2742 	03 32 25.3	-27 42 19	O	      	    	     	    	 	 1.617	    	R	23.01	     	     	-21.9	    	    	2169
    4628	184.38	-42.65	053.1067	 +0.2286	*	SDSS J03324+0013 	03 32 25.6	+00 13 43	O	      	   2	     	    	 	 0.114	S1  	 	19.67	     	     	-19.5	    	    	   2
    4629	184.95	-42.92	053.1554	 -0.2689	*	SDSS J03326-0016 	03 32 37.3	-00 16 08	O	      	   2	     	    	 	 0.086	S1  	 	19.93	     	     	-18.7	    	    	   2
    4630	184.88	-42.82	053.2021	 -0.1700	*	SDSS J03328-0010 	03 32 48.5	-00 10 12	O	      	   1	     	    	 	 0.310	S1  	 	20.67	     	     	-20.8	    	    	   1
    4631	223.49	-54.34	053.2162	-27.7436	*	CDF-S 175b       	03 32 51.9	-27 44 37	 	      	    	     	    	 	 0.522	S2  	 	     	     	     	     	 730	    	 839
    4632	184.19	-42.36	053.2408	 +0.5167	*	SDSS J03329+0031 	03 32 57.8	+00 31 00	O	      	   2	     	    	 	 0.194	S1  	 	20.49	     	     	-19.9	    	    	   2
    4633	183.84	-42.12	053.2671	 +0.8694	*	SDSS J03330+0052 	03 33 04.1	+00 52 10	O	      	   1	     	    	 	 0.304	S1  	 	19.11	     	     	-22.3	    	    	   1
    4634	183.75	-42.06	053.2750	 +0.9600	*	SDSS J03330+0057 	03 33 06.0	+00 57 36	O	      	   1	     	    	 	 0.312	S1  	 	19.41	     	     	-22.1	    	    	   1
    4635	201.87	-50.11	053.2825	-13.9094	*	NPM1G-14.0176    	03 33 07.8	-13 54 34	O	      	    	     	    	 	 0.039	S1.5	 	16.30	     	     	-20.6	    	    	1811
    4636	184.36	-42.37	053.3104	 +0.4103	*	SDSS J03332+0024 	03 33 14.5	+00 24 37	O	      	   2	     	    	 	 0.049	S1  	 	17.34	     	     	-20.0	    	    	   2
    4637	184.75	-42.58	053.3300	 +0.0533	*	SDSS J03333+0003 	03 33 19.2	+00 03 12	O	      	   2	     	    	 	 0.085	S1  	 	19.84	     	     	-18.7	    	    	   2
    4638	183.70	-41.96	053.3312	 +1.0517	*	SDSS J03333+0103 	03 33 19.5	+01 03 06	O	      	   2	     	    	 	 0.216	S1  	 	20.75	     	     	-19.9	    	    	   2
    4639	193.53	-46.96	053.3525	 -7.5556	*	SDSS J03334-0733 	03 33 24.6	-07 33 20	O	      	   1	     	    	 	 0.195	S1  	 	20.05	     	     	-20.4	    	    	   1
    4640	184.15	-42.17	053.3733	 +0.6581	*	SDSS J03334+0039 	03 33 29.6	+00 39 29	O	      	   2	     	    	 	 0.129	S1  	 	19.50	     	     	-20.0	    	    	   2
    4641	193.99	-47.12	053.3829	 -7.9075	*	SDSS J03335-0754 	03 33 31.9	-07 54 27	O	      	   2	     	    	 	 0.142	S1  	 	19.91	     	     	-19.8	    	    	   2
    4642	178.56	-38.50	053.3850	 +6.2778	*	MS 03308+0606    	03 33 32.4	+06 16 40	 	      	1960	     	    	 	 0.105	S1  	 	17.70	     	     	-21.3	1235	    	1960
    4643	190.72	-45.64	053.3975	 -5.2061	*	MS 03311-0522    	03 33 35.4	-05 12 22	O	      	1960	     	    	 	 0.139	S1.0	 	17.26	     	     	-22.4	 251	    	 734
    4644	183.74	-41.89	053.3988	 +1.0650	*	SDSS J03335+0103 	03 33 35.7	+01 03 54	O	      	   2	     	    	 	 0.228	S1  	 	20.30	     	     	-20.5	    	    	   2
    4645	237.96	-54.60	053.4017	-36.1400	 	NGC 1365         	03 33 36.4	-36 08 24	O	 0.210	2231	 0.35	2152	 	 0.006	S1.8	 	12.95	 0.68	-0.04	-19.2	1716	 528	 598
    4646	190.59	-45.56	053.4154	 -5.0894	 	NGC 1358         	03 33 39.7	-05 05 22	O	 0.001	2069	     	    	 	 0.013	S2  	 	13.05	 1.05	 0.51	-20.4	1716	 782	1577
    4647	239.63	-54.52	053.4175	-37.1150	*	CTS A26.02       	03 33 40.2	-37 06 54	O	      	    	     	    	 	 0.064	S1.2	*	16.10	 0.30	     	-21.5	1330	1399	 802
    4648	192.03	-46.20	053.4371	 -6.2769	*	SDSS J03337-0616 	03 33 44.9	-06 16 37	O	      	   2	     	    	 	 0.214	S1  	 	20.13	     	     	-20.5	    	    	   2
    4649	184.79	-42.46	053.4429	 +0.1053	*	SDSS J03337+0006 	03 33 46.3	+00 06 19	O	      	   2	     	    	 	 0.129	S1  	 	20.64	     	     	-18.8	    	    	   2
    4650	185.91	-43.09	053.4537	 -0.9300	*	SDSS J03338-0055 	03 33 48.9	-00 55 48	O	      	   2	     	    	 	 0.050	S1  	 	19.71	     	     	-17.7	    	    	   2
    4651	236.95	-54.58	053.4617	-35.5575	*	Q 0331-3543      	03 33 50.8	-35 33 27	O	      	    	     	    	 	 0.409	    	 	19.49	     	     	-22.5	    	    	1363
    4652	191.84	-46.08	053.4683	 -6.1014	*	SDSS J03338-0606 	03 33 52.4	-06 06 05	O	      	   2	     	    	 	 0.183	S1  	 	19.25	     	     	-21.0	    	    	   2
    4653	183.69	-41.74	053.4913	 +1.1933	*	SDSS J03339+0111 	03 33 57.9	+01 11 36	O	      	   2	     	    	 	 0.182	S1  	 	20.07	     	     	-20.2	    	    	   2
    4654	186.30	-43.23	053.5104	 -1.2367	*	SDSS J03340-0114 	03 34 02.5	-01 14 12	O	      	   2	     	    	 	 0.162	S1  	 	20.24	     	     	-19.8	    	    	   2
    4655	242.86	-54.26	053.5133	-39.0103	 	PKS 0332-39      	03 34 03.2	-39 00 37	O	      	    	     	    	 	 0.061	    	 	16.03	     	     	-21.8	    	    	1516
    4656	183.84	-41.80	053.5212	 +1.0711	*	SDSS J03340+0104 	03 34 05.1	+01 04 16	O	      	   2	     	    	 	 0.179	S1  	 	20.40	     	     	-19.8	    	    	   2
    4657	186.22	-43.16	053.5287	 -1.1494	*	SDSS J03341-0108 	03 34 06.9	-01 08 58	O	      	   2	     	    	 	 0.160	S1  	 	20.51	     	     	-19.5	    	    	   2
    4658	184.34	-42.08	053.5342	 +0.6039	*	SDSS J03341+0036 	03 34 08.2	+00 36 14	O	      	   2	     	    	 	 0.175	S1  	 	20.19	     	     	-20.0	    	    	   2
    4659	184.13	-41.92	053.5579	 +0.8217	*	SDSS J03342+0049 	03 34 13.9	+00 49 18	O	      	   2	     	    	 	 0.113	S1  	 	19.50	     	     	-19.7	    	    	   2
    4660	186.12	-43.06	053.5692	 -1.0317	*	SDSS J03342-0101 	03 34 16.6	-01 01 54	O	      	   1	     	    	 	 0.112	S1  	 	20.14	     	     	-19.0	    	    	   1
    4661	183.95	-41.79	053.5783	 +1.0164	*	SDSS J03343+0101 	03 34 18.8	+01 00 59	O	      	   2	     	    	 	 0.048	S1  	 	18.09	     	     	-19.2	    	    	   2
    4662	193.74	-46.79	053.5808	 -7.5881	*	SDSS J03343-0735 	03 34 19.4	-07 35 17	O	      	   2	     	    	 	 0.071	S1  	 	18.04	     	     	-20.1	    	    	   2
    4663	186.08	-43.01	053.5850	 -0.9822	*	SDSS J03343-0058 	03 34 20.4	-00 58 56	O	      	   1	     	    	 	 0.336	S1  	 	20.28	     	     	-21.4	    	    	   1
    4664	184.04	-41.83	053.5858	 +0.9375	*	SDSS J03343+0056 	03 34 20.6	+00 56 15	O	      	   2	     	    	 	 0.132	S1  	 	19.94	     	     	-19.6	    	    	   2
    4665	185.88	-42.90	053.5879	 -0.7986	*	SDSS J03343-0047 	03 34 21.1	-00 47 55	O	      	   2	     	    	 	 0.194	S1  	 	20.54	     	     	-19.9	    	    	   2
    4666	183.92	-41.74	053.5988	 +1.0622	*	SDSS J03343+0103 	03 34 23.7	+01 03 44	O	      	   2	     	    	 	 0.086	S1  	 	20.03	     	     	-18.6	    	    	   2
    4667	203.95	-50.39	053.6021	-15.2278	 	NPM1G-15.0192    	03 34 24.5	-15 13 40	O	      	 157	     	    	 	 0.035	S1.5	 	15.80	     	     	-20.8	 157	    	 675
    4668	133.54	+14.77	053.6221	+74.1750	 	4C 74.05         	03 34 29.3	+74 10 30	 	 0.474	1135	 0.96	1135	 	 0.600	S2  	 	20.70	     	     	-22.2	1939	    	1939
    4669	185.87	-42.82	053.6454	 -0.7431	*	SDSS J03345-0044 	03 34 34.9	-00 44 35	O	      	   2	     	    	 	 0.134	S1  	 	19.98	     	     	-19.6	    	    	   2
    4670	191.21	-45.56	053.6596	 -5.4425	*	SDSS J03346-0526 	03 34 38.3	-05 26 33	O	      	   2	     	    	 	 0.131	S1  	 	19.07	     	     	-20.5	    	    	   2
    4671	183.82	-41.58	053.6838	 +1.2192	*	SDSS J03347+0113 	03 34 44.1	+01 13 09	O	      	   2	     	    	 	 0.170	S1  	 	20.10	     	     	-20.0	    	    	   2
    4672	184.93	-42.22	053.6975	 +0.1761	*	SDSS J03347+0010 	03 34 47.4	+00 10 34	O	      	   2	     	    	 	 0.087	S1  	 	18.48	     	     	-20.1	    	    	   2
    4673	184.52	-41.94	053.7246	 +0.5864	*	SDSSp J03348+0035	03 34 53.9	+00 35 11	O	      	1802	     	    	 	 0.428	    	 	19.46	     	     	-22.7	    	    	1802
    4674	184.88	-42.14	053.7308	 +0.2514	*	SDSS J03349+0015 	03 34 55.4	+00 15 05	O	      	   2	     	    	 	 0.087	S1  	 	19.61	     	     	-19.0	    	    	   2
    4675	184.41	-41.87	053.7329	 +0.6942	*	SDSS J03349+0041 	03 34 55.9	+00 41 39	O	      	   1	     	    	 	 0.272	S1  	 	19.48	     	     	-21.7	    	    	   1
    4676	185.16	-42.29	053.7467	 +0.0008	*	SDSS J03349+0000 	03 34 59.2	+00 00 03	O	      	   2	     	    	 	 0.126	S1  	 	19.58	     	     	-19.9	    	    	   2
    4677	186.18	-42.85	053.7592	 -0.9436	*	SDSS J03350-0056 	03 35 02.2	-00 56 37	O	      	   1	     	    	 	 0.193	S1  	 	19.77	     	     	-20.6	    	    	   1
    4678	185.63	-42.47	053.8137	 -0.3850	*	SDSS J03352-0023 	03 35 15.3	-00 23 06	O	      	   2	     	    	 	 0.137	S1  	 	19.81	     	     	-19.8	    	    	   2
    4679	184.62	-41.86	053.8325	 +0.5758	*	SDSS J03353+0034 	03 35 19.8	+00 34 33	O	      	   2	     	    	 	 0.197	S1  	 	20.22	     	     	-20.2	    	    	   2
    4680	184.12	-41.54	053.8500	 +1.0672	*	SDSS J03353+0104 	03 35 24.0	+01 04 02	O	      	   2	     	    	 	 0.181	S1  	 	20.24	     	     	-20.0	    	    	   2
    4681	184.63	-41.83	053.8617	 +0.5861	*	SDSS J03354+0035 	03 35 26.8	+00 35 10	O	      	   2	     	    	 	 0.084	S1  	 	19.26	     	     	-19.3	    	    	   2
    4682	185.09	-42.05	053.9067	 +0.1856	*	SDSS J03356+0011 	03 35 37.6	+00 11 08	O	      	   2	     	    	 	 0.132	S1  	 	20.07	     	     	-19.5	    	    	   2
    4683	185.81	-42.43	053.9242	 -0.4700	*	SDSS J03356-0028 	03 35 41.8	-00 28 12	O	      	   2	     	    	 	 0.091	S1  	 	19.81	     	     	-18.9	    	    	   2
    4684	193.36	-46.21	053.9304	 -7.0569	*	SDSS J03357-0703 	03 35 43.3	-07 03 25	O	      	   2	     	    	 	 0.181	S1  	 	19.95	     	     	-20.3	    	    	   2
    4685	186.12	-42.60	053.9329	 -0.7547	*	SDSS J03357-0045 	03 35 43.9	-00 45 17	O	      	   2	     	    	 	 0.131	S1  	 	20.41	     	     	-19.1	    	    	   2
    4686	184.92	-41.91	053.9350	 +0.3747	*	SDSS J03357+0022 	03 35 44.4	+00 22 29	O	      	   2	     	    	 	 0.138	S1  	 	19.82	     	     	-19.8	    	    	   2
    4687	185.70	-42.30	053.9796	 -0.3217	*	SDSS J03359-0019 	03 35 55.1	-00 19 18	O	      	   2	     	    	 	 0.148	S1  	 	19.92	     	     	-19.9	    	    	   2
    4688	193.48	-46.17	054.0087	 -7.1047	*	SDSS J03360-0706 	03 36 02.1	-07 06 17	O	      	   1	     	    	 	 0.097	S1  	 	18.75	     	     	-20.1	    	    	   1
    4689	182.68	-40.44	054.0167	 +2.6067	*	Q 0333+0226      	03 36 04.0	+02 36 24	 	      	    	     	    	 	 0.064	    	R	18.93	     	     	-18.4	1795	    	1795
    4690	185.53	-42.15	054.0279	 -0.1317	*	SDSSp J03361-0007	03 36 06.7	-00 07 54	O	      	1802	     	    	 	 0.431	    	 	20.80	     	     	-21.4	    	    	1802
    4691	186.68	-42.77	054.0446	 -1.1825	*	SDSS J03361-0110 	03 36 10.7	-01 10 57	O	      	   1	     	    	 	 0.242	S1  	 	19.98	     	     	-20.9	    	    	   1
    4692	194.34	-46.49	054.0525	 -7.7775	*	SDSS J03362-0746 	03 36 12.6	-07 46 39	O	      	   1	     	    	 	 0.201	S1  	 	20.25	     	     	-20.2	    	    	   1
    4693	185.97	-42.36	054.0550	 -0.5203	*	SDSS J03362-0031 	03 36 13.2	-00 31 13	O	      	   2	     	    	 	 0.068	S1  	 	19.62	     	     	-18.5	    	    	   2
    4694	184.26	-41.35	054.0633	 +1.1033	*	SDSS J03362+0106 	03 36 15.2	+01 06 12	O	      	   2	     	    	 	 0.177	S1  	 	20.42	     	     	-19.8	    	    	   2
    4695	185.11	-41.84	054.0779	 +0.3033	*	SDSS J03363+0018 	03 36 18.7	+00 18 12	O	      	   2	     	    	 	 0.133	S1  	 	19.55	     	     	-20.0	    	    	   2
    4696	186.39	-42.55	054.0958	 -0.8825	*	SDSS J03363-0052 	03 36 23.0	-00 52 57	O	      	   2	     	    	 	 0.024	S1  	 	17.39	     	     	-18.4	    	    	   2
    4697	192.06	-45.40	054.1238	 -5.8544	*	SDSS J03364-0551 	03 36 29.7	-05 51 16	O	      	   1	     	    	 	 0.112	S1  	 	18.85	     	     	-20.3	    	    	   1
    4698	192.57	-45.59	054.1583	 -6.2581	*	SDSS J03366-0615 	03 36 38.0	-06 15 29	O	      	   2	     	    	 	 0.222	S1  	 	19.32	     	     	-21.4	    	    	   2
    4699	184.39	-41.30	054.1629	 +1.0569	*	SDSS J03366+0103 	03 36 39.1	+01 03 25	O	      	   2	     	    	 	 0.167	S1  	 	20.74	     	     	-19.3	    	    	   2
    4700	185.39	-41.88	054.1713	 +0.1111	*	SDSS J03366+0006 	03 36 41.1	+00 06 40	O	      	   2	     	    	 	 0.219	S1  	 	20.04	     	     	-20.6	    	    	   2
    4701	185.07	-41.68	054.1854	 +0.4247	*	SDSS J03367+0025 	03 36 44.5	+00 25 29	O	      	   2	     	    	 	 0.199	S1  	 	19.99	     	     	-20.5	    	    	   2
    4702	237.66	-53.97	054.1933	-35.9992	 	NGC 1386         	03 36 46.4	-35 59 57	O	 0.013	2068	     	    	 	 0.002	S1i 	 	12.84	 0.95	 0.40	-16.6	1716	2113	1640
    4703	184.38	-41.25	054.2000	 +1.0944	*	SDSS J03368+0105 	03 36 48.0	+01 05 40	O	      	   2	     	    	 	 0.127	S1  	 	19.60	     	     	-19.9	    	    	   2
    4704	185.73	-42.02	054.2146	 -0.1733	*	SDSS J03368-0010 	03 36 51.5	-00 10 24	O	      	   1	     	    	 	 0.187	S1  	 	18.95	     	     	-21.4	    	    	   1
    4705	185.11	-41.60	054.2617	 +0.4500	*	SDSS J03370+0027 	03 37 02.8	+00 27 00	O	      	   2	     	    	 	 0.137	S1  	 	19.37	     	     	-20.3	    	    	   2
    4706	219.63	-52.97	054.2633	-25.2492	*	ESO 428-G14      	03 37 03.2	-25 14 57	O	      	    	     	    	 	 0.044	S2  	 	15.50	     	     	-21.6	    	    	1253
    4707	237.13	-53.92	054.2650	-35.6869	*	Q 0335-3551      	03 37 03.6	-35 41 13	O	      	    	     	    	 	 0.468	    	 	19.67	     	     	-22.7	    	    	1363
    4708	185.06	-41.49	054.3283	 +0.5508	*	SDSS J03373+0033 	03 37 18.8	+00 33 03	O	      	   2	     	    	 	 0.437	S1  	 	20.60	     	     	-21.6	    	    	   2
    4709	185.33	-41.65	054.3288	 +0.2950	*	SDSS J03373+0017 	03 37 18.9	+00 17 42	O	      	   2	     	    	 	 0.239	S1  	 	19.90	     	     	-21.0	    	    	   2
    4710	235.72	-53.88	054.3367	-34.8564	*	2E 0335-3500     	03 37 20.8	-34 51 23	O	      	    	     	    	 	 0.321	    	*	19.20	 0.30	     	-22.0	1270	1270	1270
    4711	186.68	-42.39	054.3521	 -0.9564	*	SDSS J03374-0057 	03 37 24.5	-00 57 23	O	      	   2	     	    	 	 0.241	S1  	 	20.59	     	     	-20.3	    	    	   2
    4712	184.47	-41.09	054.3654	 +1.1419	*	SDSS J03374+0108 	03 37 27.7	+01 08 31	O	      	   2	     	    	 	 0.131	S1  	 	20.25	     	     	-19.3	    	    	   2
    4713	184.39	-41.03	054.3779	 +1.2289	*	SDSS J03375+0113 	03 37 30.7	+01 13 44	O	      	   2	     	    	 	 0.042	S1  	 	18.07	     	     	-19.0	    	    	   2
    4714	221.15	-53.04	054.3908	-26.1564	*	MS 03354-2618    	03 37 33.8	-26 09 23	 	      	1960	     	    	 	 0.123	S1  	 	16.50	     	     	-22.9	1235	    	1960
    4715	236.93	-53.80	054.4154	-35.5714	*	Q 0335-3544      	03 37 39.7	-35 34 17	O	      	    	     	    	 	 0.471	    	 	19.43	     	     	-22.9	    	    	1363
    4716	184.66	-41.14	054.4179	 +0.9983	*	SDSS J03376+0059 	03 37 40.3	+00 59 54	O	      	   2	     	    	 	 0.219	S1  	 	20.48	     	     	-20.2	    	    	   2
