#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T16:50:48
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml7638
#INFO	CatalogsExamined=14
#  14 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=9029
#Name: IX/29
#Title:	ROSAT All-Sky Survey Faint Source Catalog (Voges+ 2000)
#Table	IX_29_rass_fsc:
#Name: IX/29/rass_fsc
#Title:	The ROSAT All Sky Survey Faint Source Catalog
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F9.6)	Distance from center (RAJ2000=308.20000, DEJ2000=+41.00000)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F9.5)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F9.5)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	1RXS	(A21)	ROSAT All-Sky Survey Catalogue source name (1)        (link)	[ucd=ID_MAIN]
#Column	RAJ2000	(F9.5)	Right ascension (J2000), decimal degrees	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F9.5)	Declination (J2000), decimal degrees	[ucd=POS_EQ_DEC_MAIN]
#Column	PosErr	(I3)	? Total positional error (including 6" systematic error)	[ucd=ERROR]
#Column	NewFlag	(A4)	[T._] 'new data' flags (3)	[ucd=CODE_MISC]
#Column	Count	(E9.2)	? Source countrate (4)	[ucd=PHOT_COUNT-RATE_X]
#Column	e_Count	(E9.2)	? Error on Count (4)	[ucd=ERROR]
#Column	HR1	(F5.2)	[-1/1]? Hardness ratio 1 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR1	(F5.2)	? Error on HR1 (6)	[ucd=ERROR]
#Column	HR2	(F5.2)	[-1/1]? hardness ratio 2 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR2	(F5.2)	? Error on HR2 (6)	[ucd=ERROR]
#Column	SASS	(I8)	Identification number of SASS field (12)	[ucd=ID_FIELD]
#Column	MASOL	(I4)	SASS source number (MASOL number) in SASS field (mainly for internal use)	[ucd=ID_NUMBER]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	1RXS	RAJ2000	DEJ2000	PosErr	NewFlag	Count	e_Count	HR1	e_HR1	HR2	e_HR2	SASS	MASOL
   29802	 3.011283	082.27	-01.21	312.09833	+41.71222	1RXS J204823.6+414244	312.09833	+41.71222	 19	....	 1.84e-02	 6.56e-03	-0.01	 0.35	 0.21	 0.49	33010046	  24
   24727	 5.208446	082.28	+05.32	304.85294	+45.60514	1RXS J201924.7+453618	304.85294	+45.60514	 32	....	 1.08e-01	 1.60e-02	 1.00	 0.48	 0.16	 0.40	33009041	  88
   29799	 2.901889	082.28	-01.02	311.90582	+41.83653	1RXS J204737.4+415011	311.90582	+41.83653	 17	....	 1.83e-02	 6.26e-03	 0.90	 0.30	-0.43	 0.36	33010046	  19
   24733	 5.159218	082.28	+05.26	304.92416	+45.57639	1RXS J201941.8+453435	304.92416	+45.57639	 37	....	 8.28e-02	 1.44e-02	 0.90	 0.45	 0.41	 0.47	33009041	  94
   24701	 6.543392	082.31	+06.76	303.13666	+46.42805	1RXS J201232.8+462541	303.13666	+46.42805	 19	....	 1.60e-02	 5.80e-03	 0.99	 0.36	-0.07	 0.34	33009041	  56
   29844	 7.217048	082.31	-06.14	317.02667	+38.52819	1RXS J210806.4+383141	317.02667	+38.52819	 13	....	 2.92e-02	 9.16e-03	-0.05	 0.30	-0.18	 0.39	33010046	 111
   24725	 5.197482	082.32	+05.28	304.92834	+45.62153	1RXS J201942.8+453717	304.92834	+45.62153	 14	....	 2.13e-02	 7.72e-03	 1.00	 0.39	 0.15	 0.40	33009041	  86
   24953	 2.527404	082.33	-00.08	310.96375	+42.46111	1RXS J204351.3+422740	310.96375	+42.46111	 14	....	 2.04e-02	 6.76e-03	 1.00	 0.34	-0.74	 0.35	33009042	 171
   24689	 7.297519	082.33	+07.56	302.17960	+46.87625	1RXS J200843.1+465234	302.17960	+46.87625	 13	....	 1.17e-02	 4.71e-03	 0.42	 0.45	-0.38	 0.40	33009041	  38
   24750	 4.747617	082.34	+04.76	305.56293	+45.34139	1RXS J202215.1+452029	305.56293	+45.34139	 19	....	 1.62e-02	 7.40e-03	 0.39	 0.50	 1.00	 1.11	33009041	 117
   30029	 9.045191	082.36	-08.04	318.83292	+37.26639	1RXS J211519.9+371559	318.83292	+37.26639	 16	....	 2.24e-02	 8.68e-03	 1.00	 0.35	 0.21	 0.41	33010047	 202
   29809	 3.601553	082.36	-01.98	312.96793	+41.28708	1RXS J205152.3+411713	312.96793	+41.28708	 34	....	 1.35e-02	 5.72e-03	-1.00	 0.26	 0.00	 0.00	33010046	  37
   24957	 2.677524	082.36	-00.43	311.35666	+42.26653	1RXS J204525.6+421559	311.35666	+42.26653	 23	....	 1.41e-02	 6.09e-03	 0.77	 0.48	 0.54	 0.36	33009042	 179
   29858	 8.079635	082.37	-07.03	317.91083	+37.96667	1RXS J211138.6+375800	317.91083	+37.96667	 20	....	 1.76e-02	 7.12e-03	 1.00	 0.44	-1.00	 0.51	33010046	 130
   24737	 4.951577	082.37	+04.97	305.33292	+45.49055	1RXS J202119.9+452926	305.33292	+45.49055	 12	....	 1.65e-02	 7.09e-03	 0.66	 0.61	 0.25	 0.49	33009041	  99
   24718	 5.371070	082.39	+05.44	304.79459	+45.76833	1RXS J201910.7+454606	304.79459	+45.76833	 17	....	 2.80e-02	 9.50e-03	 0.82	 0.25	-0.21	 0.40	33009041	  78
   24948	 2.526470	082.40	+00.17	310.74457	+42.67028	1RXS J204258.7+424013	310.74457	+42.67028	 10	....	 1.81e-02	 5.73e-03	 0.46	 0.33	 0.42	 0.36	33009042	 164
   29820	 5.091375	082.44	-03.76	314.82376	+40.19889	1RXS J205917.7+401156	314.82376	+40.19889	 16	....	 1.41e-02	 6.06e-03	 0.72	 0.56	 0.54	 0.38	33010046	  66
   24939	 2.548272	082.44	+01.05	309.82834	+43.24403	1RXS J203918.8+431438	309.82834	+43.24403	 13	....	 1.28e-02	 4.91e-03	 0.52	 0.38	 0.04	 0.40	33009042	 151
   24719	 5.300962	082.45	+05.33	304.97501	+45.75583	1RXS J201954.0+454521	304.97501	+45.75583	 16	....	 1.82e-02	 7.87e-03	 0.24	 0.43	 1.00	 0.74	33009041	  79
   24744	 4.761308	082.46	+04.70	305.73001	+45.40847	1RXS J202255.2+452430	305.73001	+45.40847	 13	....	 3.15e-02	 1.02e-02	 0.24	 0.31	 0.18	 0.40	33009041	 111
   24712	 5.486197	082.47	+05.53	304.75790	+45.88542	1RXS J201901.9+455307	304.75790	+45.88542	 18	....	 2.30e-02	 8.91e-03	 0.96	 0.31	-0.64	 0.41	33009041	  70
   24715	 5.357638	082.49	+05.38	304.94791	+45.80986	1RXS J201947.5+454835	304.94791	+45.80986	 31	....	 3.18e-02	 9.76e-03	 0.05	 0.38	-0.12	 0.49	33009041	  75
   24672	 8.404798	082.50	+08.67	300.91040	+47.59972	1RXS J200338.5+473559	300.91040	+47.59972	 12	....	 2.03e-02	 6.27e-03	 0.34	 0.30	-0.46	 0.29	33009041	  14
   24717	 5.304297	082.52	+05.30	305.06958	+45.79306	1RXS J202016.7+454735	305.06958	+45.79306	 20	....	 1.42e-02	 6.86e-03	 0.73	 0.39	 0.22	 0.55	33009041	  77
   30024	 8.962030	082.53	-07.91	318.85791	+37.48847	1RXS J211525.9+372918	318.85791	+37.48847	 26	....	 1.85e-02	 7.99e-03	-1.00	 0.37	 0.00	 0.00	33010047	 196
   29801	 3.400558	082.54	-01.50	312.62418	+41.73667	1RXS J205029.8+414412	312.62418	+41.73667	 12	....	 1.11e-02	 4.84e-03	 0.52	 0.51	-0.70	 0.30	33010046	  23
   29847	 7.849138	082.58	-06.72	317.79834	+38.33500	1RXS J211111.6+382006	317.79834	+38.33500	 14	....	 2.04e-02	 8.41e-03	 0.05	 0.40	-0.18	 0.54	33010046	 116
   24711	 5.488175	082.58	+05.47	304.91293	+45.94403	1RXS J201939.1+455638	304.91293	+45.94403	 17	....	 2.07e-02	 7.88e-03	 0.80	 0.20	-0.06	 0.39	33009041	  69
   24708	 5.643976	082.60	+05.64	304.72876	+46.05333	1RXS J201854.9+460312	304.72876	+46.05333	 34	....	 6.92e-02	 1.36e-02	 0.78	 0.16	 0.30	 0.28	33009041	  66
   24674	 8.173938	082.62	+08.39	301.35999	+47.55320	1RXS J200526.4+473311	301.35999	+47.55320	  9	....	 2.07e-02	 5.67e-03	 0.57	 0.28	-0.12	 0.30	33009041	  17
   24942	 2.741981	082.66	+00.51	310.59583	+43.08667	1RXS J204223.0+430512	310.59583	+43.08667	 19	....	 1.65e-02	 5.58e-03	 0.33	 0.36	-0.42	 0.37	33009042	 155
   24695	 6.393893	082.66	+06.45	303.79749	+46.55056	1RXS J201511.4+463302	303.79749	+46.55056	 16	....	 1.20e-02	 5.05e-03	-0.05	 0.42	 0.61	 0.51	33009041	  49
   24934	 2.850019	082.67	+01.41	309.63040	+43.64667	1RXS J203831.3+433848	309.63040	+43.64667	 20	....	 1.19e-02	 5.25e-03	 0.31	 0.39	-0.52	 0.51	33009042	 145
   20399	 9.888283	082.68	+10.17	299.10916	+48.50875	1RXS J195626.2+483031	299.10916	+48.50875	 17	....	 1.29e-02	 5.37e-03	 0.36	 0.52	-0.02	 0.46	33008036	 212
   24716	 5.177034	082.70	+05.04	305.51917	+45.79750	1RXS J202204.6+454751	305.51917	+45.79750	 14	....	 3.51e-02	 1.05e-02	 0.72	 0.34	-0.47	 0.27	33009041	  76
   24690	 6.788076	082.71	+06.86	303.32626	+46.81306	1RXS J201318.3+464847	303.32626	+46.81306	 12	....	 2.71e-02	 6.72e-03	 0.40	 0.22	 0.28	 0.33	33009041	  41
   24759	 4.237703	082.72	+03.85	306.92291	+45.13389	1RXS J202741.5+450802	306.92291	+45.13389	 22	....	 3.03e-02	 1.09e-02	 1.00	 0.34	 0.39	 0.46	33009041	 127
   24705	 5.809778	082.72	+05.76	304.67459	+46.22070	1RXS J201841.9+461314	304.67459	+46.22070	 17	....	 2.13e-02	 8.05e-03	 0.51	 0.40	 0.28	 0.47	33009041	  62
   24950	 2.984868	082.73	-00.35	311.57751	+42.60389	1RXS J204618.6+423614	311.57751	+42.60389	 36	....	 1.01e-02	 4.45e-03	 1.00	 0.48	 0.28	 0.41	33009042	 166
   24703	 5.970602	082.77	+05.92	304.52499	+46.34819	1RXS J201806.0+462053	304.52499	+46.34819	 12	....	 1.99e-02	 7.34e-03	 0.45	 0.41	-0.60	 0.28	33009041	  59
   24707	 5.617434	082.80	+05.50	305.05252	+46.13500	1RXS J202012.6+460806	305.05252	+46.13500	 29	....	 3.19e-02	 1.10e-02	 0.44	 0.34	-0.67	 0.29	33009041	  64
   20398	 9.768579	082.80	+10.01	299.40875	+48.53167	1RXS J195738.1+483154	299.40875	+48.53167	 14	....	 1.49e-02	 5.43e-03	 1.00	 0.29	 0.56	 0.27	33008036	 211
   29840	 7.785137	082.81	-06.56	317.85165	+38.61055	1RXS J211124.4+383638	317.85165	+38.61055	 16	....	 1.98e-02	 8.32e-03	 0.61	 0.41	 0.61	 0.41	33010046	 106
   24946	 3.082296	082.83	-00.34	311.66086	+42.69000	1RXS J204638.6+424124	311.66086	+42.69000	 19	....	 1.07e-02	 5.02e-03	 0.50	 0.43	-0.68	 0.34	33009042	 162
   30025	 9.483304	082.84	-08.36	319.53165	+37.39556	1RXS J211807.6+372344	319.53165	+37.39556	 16	....	 1.33e-02	 6.00e-03	 1.00	 0.93	-1.00	 0.81	33010047	 197
   24687	 6.938391	082.84	+06.97	303.30499	+46.98208	1RXS J201313.2+465855	303.30499	+46.98208	 19	....	 1.36e-02	 5.37e-03	 0.12	 0.41	 0.23	 0.67	33009041	  33
   24691	 6.598258	082.85	+06.58	303.78458	+46.78333	1RXS J201508.3+464700	303.78458	+46.78333	 29	....	 1.02e-02	 4.55e-03	-1.00	 0.56	 0.00	 0.00	33009041	  42
   30013	 8.738172	082.86	-07.56	318.82294	+37.95833	1RXS J211517.5+375730	318.82294	+37.95833	 17	....	 1.78e-02	 8.04e-03	 0.70	 0.48	 0.45	 0.43	33010047	 182
   30030	 9.797283	082.87	-08.68	319.85165	+37.20153	1RXS J211924.4+371205	319.85165	+37.20153	 17	....	 1.47e-02	 7.71e-03	 0.26	 0.54	 0.16	 0.75	33010047	 203
   29810	 4.573976	082.90	-02.80	314.26541	+41.17875	1RXS J205703.7+411043	314.26541	+41.17875	 13	....	 4.81e-02	 1.02e-02	 0.61	 0.22	-0.02	 0.22	33010046	  41
   29829	 6.797213	082.92	-05.43	316.87335	+39.45292	1RXS J210729.6+392710	316.87335	+39.45292	 20	....	 1.65e-02	 7.43e-03	 0.42	 0.48	-0.41	 0.43	33010046	  85
   24714	 5.054606	082.98	+04.70	306.14459	+45.82958	1RXS J202434.7+454946	306.14459	+45.82958	 23	....	 2.07e-02	 9.52e-03	 0.38	 0.44	-0.23	 0.51	33009041	  74
   24956	 3.570769	082.98	-01.18	312.66248	+42.27750	1RXS J205039.0+421639	312.66248	+42.27750	 16	....	 1.19e-02	 4.96e-03	 0.11	 0.43	-0.17	 0.47	33009042	 178
   24954	 3.513797	082.98	-01.05	312.53918	+42.35931	1RXS J205009.4+422133	312.53918	+42.35931	 20	....	 1.99e-02	 7.27e-03	-0.17	 0.32	 0.06	 0.50	33009042	 176
   24669	 8.165893	082.98	+08.24	301.82376	+47.78431	1RXS J200717.7+474703	301.82376	+47.78431	 13	....	 1.54e-02	 5.40e-03	-0.32	 0.31	-0.48	 0.58	33009041	   9
   30003	 8.364099	083.01	-07.10	318.53375	+38.38583	1RXS J211408.1+382309	318.53375	+38.38583	 14	....	 1.68e-02	 8.09e-03	 0.58	 0.66	 1.00	 0.61	33010047	 158
   30023	 9.623401	083.08	-08.42	319.80457	+37.52611	1RXS J211913.1+373134	319.80457	+37.52611	 19	....	 2.13e-02	 7.81e-03	 0.58	 0.37	 0.12	 0.48	33010047	 195
   30017	 9.190006	083.10	-07.96	319.39459	+37.86222	1RXS J211734.7+375144	319.39459	+37.86222	 14	....	 1.50e-02	 6.96e-03	-0.22	 0.46	-1.00	 1.68	33010047	 187
   24914	 4.253182	083.13	+03.47	307.70416	+45.23778	1RXS J203049.0+451416	307.70416	+45.23778	 18	....	 1.43e-02	 6.29e-03	 1.00	 0.42	 0.80	 0.36	33009042	 109
   30027	 9.975543	083.14	-08.78	320.17041	+37.31611	1RXS J212040.9+371858	320.17041	+37.31611	 13	....	 1.39e-02	 6.84e-03	 0.55	 1.13	 1.00	 0.76	33010047	 199
   24944	 3.486769	083.16	-00.62	312.23669	+42.76917	1RXS J204856.8+424609	312.23669	+42.76917	 23	....	 1.17e-02	 5.40e-03	-0.71	 0.30	 1.00	 1.28	33009042	 160
   30000	 8.337283	083.17	-07.01	318.58041	+38.55680	1RXS J211419.3+383324	318.58041	+38.55680	 16	....	 1.55e-02	 7.31e-03	-0.11	 0.52	-1.00	 1.07	33010047	 154
   24930	 3.285426	083.17	+01.14	310.35541	+43.87500	1RXS J204125.3+435230	310.35541	+43.87500	 19	....	 1.76e-02	 5.88e-03	 0.48	 0.41	 0.18	 0.37	33009042	 139
   24951	 3.680557	083.19	-01.03	312.68625	+42.53458	1RXS J205044.7+423204	312.68625	+42.53458	 20	....	 2.16e-02	 6.81e-03	 0.06	 0.32	 0.32	 0.42	33009042	 167
   30010	 9.071486	083.20	-07.79	319.33206	+38.04972	1RXS J211719.7+380259	319.33206	+38.04972	 15	....	 2.36e-02	 8.48e-03	 1.00	 0.27	-0.32	 0.33	33010047	 178
   24908	 4.466570	083.21	+03.69	307.51123	+45.43833	1RXS J203002.7+452618	307.51123	+45.43833	 19	....	 2.49e-02	 8.18e-03	-0.26	 0.28	 0.75	 0.42	33009042	 101
   29805	 4.686074	083.21	-02.67	314.39874	+41.49861	1RXS J205735.7+412955	314.39874	+41.49861	 13	....	 1.46e-02	 6.27e-03	 0.47	 0.45	-0.29	 0.42	33010046	  31
   24907	 4.464425	083.24	+03.66	307.58167	+45.44167	1RXS J203019.6+452630	307.58167	+45.44167	 20	....	 1.67e-02	 6.90e-03	-0.01	 0.41	-0.77	 0.44	33009042	 100
   24952	 3.842722	083.26	-01.23	312.96167	+42.46458	1RXS J205150.8+422752	312.96167	+42.46458	 24	....	 1.14e-02	 5.16e-03	-1.00	 0.58	 0.00	 0.00	33009042	 169
   24906	 4.502915	083.31	+03.63	307.66373	+45.48597	1RXS J203039.3+452909	307.66373	+45.48597	 12	....	 2.24e-02	 7.39e-03	 0.57	 0.39	-0.30	 0.42	33009042	  99
   20559	 8.102418	083.32	+08.03	302.35458	+47.95292	1RXS J200925.1+475710	302.35458	+47.95292	 27	....	 6.58e-03	 3.14e-03	 1.00	 0.43	-1.00	 0.82	33008037	 218
   24704	 5.494741	083.34	+04.97	306.12207	+46.28556	1RXS J202429.3+461708	306.12207	+46.28556	 21	....	 1.74e-02	 7.57e-03	-0.18	 0.50	-0.11	 0.80	33009041	  61
   29797	 4.335657	083.36	-01.97	313.81708	+42.06014	1RXS J205516.1+420336	313.81708	+42.06014	 13	....	 2.33e-02	 7.70e-03	-0.44	 0.30	-1.00	 1.85	33010046	  17
   29832	 7.879109	083.36	-06.42	318.19873	+39.10708	1RXS J211247.7+390625	318.19873	+39.10708	 16	....	 1.29e-02	 6.49e-03	 0.34	 0.79	-0.22	 0.63	33010046	  91
   24678	 7.204469	083.38	+07.00	303.69293	+47.44333	1RXS J201446.3+472636	303.69293	+47.44333	 13	....	 1.90e-02	 5.70e-03	 0.75	 0.38	-0.57	 0.28	33009041	  21
   24709	 5.014378	083.38	+04.31	306.93750	+45.93014	1RXS J202745.0+455548	306.93750	+45.93014	 14	....	 1.90e-02	 6.94e-03	 0.07	 0.39	 0.61	 0.60	33009041	  67
   20560	 7.906551	083.40	+07.78	302.73584	+47.88264	1RXS J201056.6+475257	302.73584	+47.88264	 18	....	 7.81e-03	 3.94e-03	-1.00	 0.42	 0.00	 0.00	33008037	 219
   24697	 5.735519	083.43	+05.21	305.91708	+46.49403	1RXS J202340.1+462938	305.91708	+46.49403	 16	....	 1.49e-02	 7.10e-03	 1.00	 0.56	-0.03	 0.57	33009041	  51
   20549	 8.667097	083.44	+08.60	301.73001	+48.35375	1RXS J200655.2+482113	301.73001	+48.35375	 27	....	 8.51e-03	 4.14e-03	-1.00	 0.27	 0.00	 0.00	33008037	 207
   24683	 6.573097	083.50	+06.18	304.79541	+47.10250	1RXS J201910.9+470609	304.79541	+47.10250	 23	....	 1.33e-02	 5.53e-03	-1.00	 0.37	-1.00	 1.83	33009041	  29
   24894	 4.840057	083.53	+03.89	307.54709	+45.81681	1RXS J203011.3+454900	307.54709	+45.81681	 15	....	 2.48e-02	 7.84e-03	 1.00	 0.33	-0.14	 0.36	33009042	  85
   29825	 7.147035	083.54	-05.50	317.47458	+39.86306	1RXS J210953.9+395147	317.47458	+39.86306	 16	....	 1.12e-02	 5.61e-03	 1.00	 0.44	-0.31	 0.41	33010046	  75
   24676	 7.171050	083.55	+06.86	304.00458	+47.51417	1RXS J201601.1+473051	304.00458	+47.51417	 23	....	 1.49e-02	 5.62e-03	 0.08	 0.40	-0.46	 0.47	33009041	  19
   24902	 4.616803	083.57	+03.50	308.02957	+45.61514	1RXS J203207.1+453654	308.02957	+45.61514	 15	....	 1.59e-02	 6.63e-03	 0.11	 0.48	-1.00	 0.40	33009042	  94
   24922	 3.751997	083.59	+01.45	310.36499	+44.39833	1RXS J204127.6+442354	310.36499	+44.39833	 13	....	 9.17e-03	 4.40e-03	 0.27	 0.51	-0.45	 0.48	33009042	 123
   24893	 4.899553	083.60	+03.90	307.59708	+45.88000	1RXS J203023.3+455248	307.59708	+45.88000	 17	....	 1.66e-02	 6.60e-03	 0.82	 0.47	 0.11	 0.50	33009042	  84
   24693	 5.745494	083.67	+05.02	306.33542	+46.58611	1RXS J202520.5+463510	306.33542	+46.58611	 21	....	 1.30e-02	 5.93e-03	 1.00	 0.50	-0.11	 0.43	33009041	  47
   29983	 8.539747	083.71	-06.99	319.03293	+38.96639	1RXS J211607.9+385759	319.03293	+38.96639	 19	....	 1.15e-02	 5.62e-03	 1.00	 0.64	-1.00	 0.56	33010047	 129
   24923	 3.841567	083.71	+01.29	310.65125	+44.39347	1RXS J204236.3+442336	310.65125	+44.39347	 13	....	 2.16e-02	 6.65e-03	 0.30	 0.30	 0.48	 0.29	33009042	 124
   24671	 7.208076	083.74	+06.79	304.24585	+47.63236	1RXS J201659.0+473756	304.24585	+47.63236	 18	....	 2.26e-02	 6.97e-03	 0.26	 0.32	 0.80	 0.30	33009041	  13
   30015	 9.873665	083.74	-08.44	320.39499	+37.98083	1RXS J212134.8+375851	320.39499	+37.98083	 21	....	 2.50e-02	 9.84e-03	 0.34	 0.40	-0.75	 0.61	33010047	 184
   24673	 7.132549	083.76	+06.69	304.38165	+47.59069	1RXS J201731.6+473526	304.38165	+47.59069	 21	....	 3.39e-02	 7.87e-03	 0.52	 0.21	-0.25	 0.30	33009041	  16
   24702	 5.376362	083.76	+04.43	307.10959	+46.31833	1RXS J202826.3+461906	307.10959	+46.31833	 12	....	 2.69e-02	 7.19e-03	 1.00	 0.22	 0.40	 0.26	33009041	  58
   24898	 4.795008	083.78	+03.52	308.18790	+45.79500	1RXS J203245.1+454742	308.18790	+45.79500	 11	....	 1.36e-02	 5.69e-03	 1.00	 0.70	-0.15	 0.44	33009042	  89
   24904	 4.617993	083.78	+03.21	308.54669	+45.61111	1RXS J203411.2+453640	308.54669	+45.61111	 13	....	 8.83e-03	 4.64e-03	 1.00	 1.05	 1.00	 1.01	33009042	  96
   24929	 3.882516	083.79	+00.33	311.76334	+43.85695	1RXS J204703.2+435125	311.76334	+43.85695	 21	....	 1.59e-02	 6.60e-03	 0.06	 0.37	-0.12	 0.48	33009042	 138
   24699	 5.526919	083.82	+04.60	306.96249	+46.45430	1RXS J202751.0+462715	306.96249	+46.45430	 16	....	 1.85e-02	 6.35e-03	 0.06	 0.35	-0.58	 0.41	33009041	  53
   24905	 4.546509	083.85	+02.97	308.88251	+45.51931	1RXS J203531.8+453109	308.88251	+45.51931	 14	....	 1.31e-02	 5.64e-03	 0.07	 0.46	-0.48	 0.54	33009042	  98
   24679	 6.782456	083.86	+06.19	305.07584	+47.40361	1RXS J202018.2+472413	305.07584	+47.40361	 21	....	 1.03e-02	 4.87e-03	 1.00	 0.60	 1.00	 0.66	33009041	  22
   24925	 3.971543	083.89	+00.78	311.36124	+44.21958	1RXS J204526.7+441310	311.36124	+44.21958	 19	....	 8.33e-03	 4.22e-03	-1.00	 0.45	 0.00	 0.00	33009042	 129
   24900	 4.697074	083.93	+03.11	308.78958	+45.67750	1RXS J203509.5+454039	308.78958	+45.67750	 23	....	 1.94e-02	 7.29e-03	 0.01	 0.38	-0.09	 0.58	33009042	  92
   20533	 8.635756	083.94	+08.32	302.47458	+48.62778	1RXS J200953.9+483740	302.47458	+48.62778	 12	....	 6.97e-03	 3.41e-03	 1.00	 1.11	 0.11	 0.49	33008037	 188
   24918	 4.208807	083.98	+01.79	310.32919	+44.91014	1RXS J204119.0+445436	310.32919	+44.91014	 33	....	 1.55e-02	 6.60e-03	 0.95	 0.59	 1.00	 0.40	33009042	 116
   20513	 9.367890	083.99	+09.12	301.48083	+49.08583	1RXS J200555.4+490509	301.48083	+49.08583	 20	....	 1.50e-02	 5.32e-03	 0.07	 0.33	-0.26	 0.39	33008037	 165
   30009	 9.975218	083.99	-08.44	320.61667	+38.15167	1RXS J212228.0+380906	320.61667	+38.15167	 24	....	 2.56e-02	 9.75e-03	-0.05	 0.44	-0.07	 0.65	33010047	 173
   24696	 5.513460	083.99	+04.39	307.35583	+46.47972	1RXS J202925.4+462847	307.35583	+46.47972	 20	....	 1.20e-02	 4.77e-03	-1.00	 0.51	 0.00	 0.00	33009041	  50
   24692	 5.684371	084.00	+04.63	307.07874	+46.62667	1RXS J202818.9+463736	307.07874	+46.62667	 32	....	 1.38e-02	 5.40e-03	-0.65	 0.36	 0.50	 1.52	33009041	  45
   20556	 7.915705	084.04	+07.44	303.67209	+48.23375	1RXS J201441.3+481401	303.67209	+48.23375	  9	....	 3.95e-02	 7.24e-03	 0.29	 0.19	 0.21	 0.24	33008037	 214
   29969	 8.476228	084.04	-06.75	319.09625	+39.37083	1RXS J211623.1+392215	319.09625	+39.37083	 12	....	 4.07e-02	 1.03e-02	 0.56	 0.25	 0.01	 0.29	33010047	 111
   24883	 5.325885	084.06	+04.02	307.84540	+46.31972	1RXS J203122.9+461911	307.84540	+46.31972	 27	....	 1.14e-02	 4.89e-03	-1.00	 0.52	-1.00	 9.99	33009042	  69
   29995	 9.391108	084.07	-07.76	320.06500	+38.68542	1RXS J212015.6+384107	320.06500	+38.68542	 18	....	 2.46e-02	 1.03e-02	 0.40	 0.55	-1.00	 0.87	33010047	 145
   29815	 7.032192	084.10	-04.99	317.48083	+40.61292	1RXS J210955.4+403646	317.48083	+40.61292	 20	....	 1.66e-02	 7.44e-03	 0.65	 0.32	 0.99	 0.84	33010046	  54
   29975	 8.720803	084.11	-06.98	319.38501	+39.25903	1RXS J211732.4+391532	319.38501	+39.25903	 23	....	 1.87e-02	 8.05e-03	 0.08	 0.47	 0.11	 0.69	33010047	 120
   24684	 6.170541	084.12	+05.19	306.50708	+47.04972	1RXS J202601.7+470259	306.50708	+47.04972	 22	....	 9.20e-03	 4.41e-03	-0.85	 0.51	-1.00	 3.42	33009041	  30
   24937	 4.522344	084.13	-00.99	313.46667	+43.28320	1RXS J205352.0+431659	313.46667	+43.28320	 16	....	 1.44e-02	 6.85e-03	 0.02	 0.45	-1.00	 1.11	33009042	 148
   24932	 4.321815	084.15	-00.22	312.66916	+43.79194	1RXS J205040.6+434731	312.66916	+43.79194	 27	....	 1.26e-02	 5.42e-03	 1.00	 0.81	-1.00	 0.40	33009042	 142
   29816	 7.118695	084.15	-05.06	317.59457	+40.60680	1RXS J211022.7+403624	317.59457	+40.60680	 23	....	 1.88e-02	 7.48e-03	 0.35	 0.36	-0.15	 0.44	33010046	  56
   29965	 8.578178	084.19	-06.77	319.26248	+39.46264	1RXS J211703.0+392745	319.26248	+39.46264	 24	....	 2.05e-02	 8.07e-03	 0.61	 0.37	-0.34	 0.44	33010047	 106
   20525	 8.607605	084.23	+08.13	302.94791	+48.76736	1RXS J201147.5+484602	302.94791	+48.76736	 26	....	 8.68e-03	 3.89e-03	-0.76	 0.40	-0.40	 1.38	33008037	 180
   24887	 5.122840	084.23	+03.44	308.66125	+46.11195	1RXS J203438.7+460643	308.66125	+46.11195	 22	....	 1.54e-02	 6.33e-03	-0.17	 0.40	-0.64	 0.37	33009042	  75
   29994	 9.595861	084.24	-07.90	320.35043	+38.70930	1RXS J212124.1+384233	320.35043	+38.70930	 18	....	 3.89e-02	 1.14e-02	 1.00	 0.22	-0.37	 0.30	33010047	 144
   24869	 5.770103	084.28	+04.46	307.51999	+46.74931	1RXS J203004.8+464457	307.51999	+46.74931	 39	....	 2.70e-02	 7.66e-03	 1.00	 0.31	 1.00	 0.34	33009042	  48
