#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T16:50:48
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml7638
#INFO	CatalogsExamined=14
#  14 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=9030
#Name: IX/30
#Title:	Second ROSAT PSPC Catalog (ROSAT, 2000)
#Table	IX_30_2rxp:
#Name: IX/30/2rxp
#Title:	The 2RXP Catalog
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F8.5)	Distance from center (RAJ2000=308.2000, DEJ2000=+41.0000)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F8.4)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	Seq	(A16)	ROSAT detection sequence number        (link)	[ucd=ID_NUMBER]
#Column	S	(A1)	[S] for source in "short" catalog        (link)	[ucd=CODE_MISC]
#Column	m_2RXP	(A1)	[a-l] Multiplicity index	[ucd=CODE_MULT_INDEX]
#Column	2RXP	(A16)	2RXP designation (Jhhmmss.s+ddmmss)	[ucd=ID_MAIN]
#Column	Crate	(E10.3)	Estimate of net count rate	[ucd=PHOT_COUNT-RATE_X]
#Column	SrcFlags	(A13)	[cdefislmnpavw.] Source Flags	[ucd=CODE_MISC]
#Column	RAJ2000	(F8.4)	Source Right ascension (J2000)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F8.4)	Source Declination (J2000)	[ucd=POS_EQ_DEC_MAIN]
#Column	HR1	(F5.2)	Hardness ratio 1 (truncated to -9.99...99.99)	[ucd=SPECT_HARDNESS-RATIO]
#Column	HR2	(F5.2)	hardness ratio 2 (truncated to -9.99...99.99)	[ucd=SPECT_HARDNESS-RATIO]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	Seq	S	m_2RXP	2RXP	Crate	SrcFlags	RAJ2000	DEJ2000	HR1	HR2
   85607	 2.31160	078.50	+02.49	305.1421	+40.9003	2rp500206n00.057	 	 	J202034.1+405400	 2.649e-02	.de.isl.np.v.	305.1421	+40.9003	 0.66	-0.09
   85701	 2.14621	078.50	+02.28	305.3758	+40.7800	2rp500244n00.051	 	 	J202130.2+404648	 2.135e-02	..efislmnpav.	305.3758	+40.7800	 0.45	-0.97
   85002	 3.62203	078.50	+04.00	303.4763	+41.7467	2rp500207n00.001	S	 	J201354.3+414448	 2.148e-02	.d..isl..p.v.	303.4763	+41.7467	-0.02	 0.24
   85147	 2.88002	078.50	+03.18	304.3946	+41.2897	2rp500206n00.008	S	 	J201734.7+411723	 1.421e-02	.d..isl..p.v.	304.3946	+41.2897	 0.10	 0.17
   85429	 2.46293	078.52	+02.69	304.9359	+41.0294	2rp500206n00.032	 	 	J201944.6+410146	 3.943e-03	.....sl.n..v.	304.9359	+41.0294	 1.45	 0.51
   85677	 2.20664	078.52	+02.37	305.2863	+40.8483	2rp500206n00.066	S	 	J202108.7+405053	 1.356e-02	.............	305.2863	+40.8483	 0.99	-0.17
   85664	 2.22962	078.52	+02.40	305.2538	+40.8672	2rp500244n00.017	 	 	J202100.9+405202	 1.994e-02	....isl.n.av.	305.2538	+40.8672	 0.95	-0.72
   85177	 2.73686	078.52	+03.02	304.5788	+41.2169	2rp500206n00.013	 	 	J201818.9+411301	 2.387e-03	.....sl.n..v.	304.5788	+41.2169	 1.32	 0.20
   85198	 2.68471	078.52	+02.96	304.6459	+41.1844	2rp500206n00.018	 	 	J201835.0+411104	 1.106e-02	.....sl.n..v.	304.6459	+41.1844	 1.03	-0.41
   85717	 2.10132	078.53	+02.24	305.4346	+40.7858	2rp500244n00.049	 	 	J202144.3+404709	 3.086e-02	.defislmnpav.	305.4346	+40.7858	 0.85	-0.04
   85670	 2.21633	078.54	+02.40	305.2704	+40.8775	2rp500244n00.013	 	 	J202104.9+405239	 1.609e-02	....isl.n.av.	305.2704	+40.8775	 1.17	-0.57
   85720	 2.09180	078.54	+02.24	305.4467	+40.7894	2rp500246n00.010	 	 	J202147.2+404721	 2.223e-02	.defislmnpav.	305.4467	+40.7894	 0.00	 0.00
   85230	 2.63669	078.55	+02.92	304.7096	+41.1817	2rp500206n00.019	S	 	J201850.3+411054	 2.191e-02	....islm.p.v.	304.7096	+41.1817	 0.49	-0.56
   85830	 1.78812	078.55	+01.82	305.9109	+40.5606	2rp500246n00.023	 	 	J202338.6+403338	 3.452e-03	........n....	305.9109	+40.5606	 1.32	 0.39
   85730	 2.06267	078.56	+02.22	305.4850	+40.7922	2rp500246n00.009	 	 	J202156.4+404732	 2.488e-02	....islmnpav.	305.4850	+40.7922	 0.65	-0.06
   85534	 2.36909	078.56	+02.61	305.0604	+41.0197	2rp500206n00.034	 	 	J202014.5+410111	 8.779e-03	........n....	305.0604	+41.0197	 1.20	-0.89
   85225	 2.64624	078.57	+02.94	304.6988	+41.2083	2rp500206n00.015	 	 	J201847.7+411230	 7.144e-03	...fislmnp.v.	304.6988	+41.2083	 1.70	-0.97
   85801	 1.86238	078.57	+01.95	305.7842	+40.6442	2rp500246n00.020	 	 	J202308.2+403838	 3.235e-03	........n....	305.7842	+40.6442	 0.52	-0.27
   85212	 2.66513	078.57	+02.97	304.6750	+41.2250	2rp500206n00.012	 	 	J201842.0+411330	 3.855e-03	...fislmnp.v.	304.6750	+41.2250	 0.93	-0.53
   85708	 2.11292	078.57	+02.30	305.4104	+40.8506	2rp500246n00.006	 	 	J202138.5+405102	 2.574e-02	.de.isl.np.v.	305.4104	+40.8506	 1.07	 0.01
   85707	 2.11583	078.58	+02.31	305.4054	+40.8608	2rp500244n00.020	 	 	J202137.3+405138	 2.706e-02	.de.isl.np.v.	305.4054	+40.8608	 0.95	 0.09
   85272	 2.59440	078.58	+02.89	304.7667	+41.1936	2rp500206n00.016	 	 	J201904.0+411137	 2.750e-03	.....sl.n..v.	304.7667	+41.1936	 0.21	-0.32
   85736	 2.04477	078.58	+02.22	305.5059	+40.8117	2rp500246n00.008	 	 	J202201.4+404841	 2.674e-02	.defislmnpav.	305.5059	+40.8117	 0.58	 0.74
   85501	 2.40502	078.59	+02.67	305.0129	+41.0764	2rp500245n00.001	 	 	J202003.1+410435	 5.364e-02	.d.fisl..p.v.	305.0129	+41.0764	 0.43	-0.14
   85420	 2.47132	078.60	+02.76	304.9267	+41.1328	2rp500206n00.025	 	 	J201942.4+410758	 6.406e-03	.....sl.n..v.	304.9267	+41.1328	-0.25	-0.34
   85217	 2.65955	078.60	+02.98	304.6859	+41.2614	2rp500206n00.009	 	 	J201844.6+411540	 9.153e-03	.d..isl.np.v.	304.6859	+41.2614	 1.10	-0.93
   85740	 2.03403	078.61	+02.22	305.5167	+40.8375	2rp500244n00.026	 	 	J202204.0+405015	 2.503e-02	.d.fisl..p.v.	305.5167	+40.8375	 1.70	 0.24
   85260	 2.60576	078.61	+02.92	304.7550	+41.2347	2rp500206n00.011	 	 	J201901.2+411405	 1.236e-02	...fislmnpav.	304.7550	+41.2347	 1.06	-0.37
   83843	 9.47815	078.62	+10.06	296.4117	+44.9608	2rp500317n00.011	 	 	J194538.7+445739	 3.448e-03	........n....	296.4117	+44.9608	 0.00	-0.22
   85481	 2.42643	078.62	+02.72	304.9863	+41.1319	2rp500206n00.023	 	 	J201956.7+410755	 6.819e-03	.....sl.n..v.	304.9863	+41.1319	 1.94	 0.84
   85818	 1.81566	078.63	+01.94	305.8346	+40.6917	2rp500246n00.017	S	 	J202320.3+404129	 9.218e-03	....isl....vw	305.8346	+40.6917	 0.90	 0.24
   85734	 2.04348	078.63	+02.25	305.5004	+40.8700	2rp500206n00.062	S	 	J202200.1+405212	 1.701e-02	.....sl....v.	305.5004	+40.8700	 0.73	-0.42
   85551	 2.35977	078.63	+02.65	305.0734	+41.0956	2rp500206n00.028	 	 	J202017.6+410544	 1.781e-02	.d..isl.npav.	305.0734	+41.0956	 1.48	 0.48
   83854	 9.37625	078.63	+09.96	296.5475	+44.9269	2rp500317n00.012	 	 	J194611.4+445537	 3.267e-03	........n....	296.5475	+44.9269	 0.00	 0.10
   85750	 2.01523	078.63	+02.22	305.5396	+40.8544	2rp500246n00.005	 	 	J202209.5+405115	 2.475e-02	.defislmnpav.	305.5396	+40.8544	 0.98	-1.28
   85789	 1.90244	078.63	+02.07	305.7021	+40.7694	2rp500246n00.012	 	 	J202248.5+404610	 1.516e-02	........n....	305.7021	+40.7694	 0.68	 1.09
   85268	 2.59962	078.63	+02.93	304.7654	+41.2569	2rp500206n00.010	 	 	J201903.7+411525	 1.425e-02	...fislmnpav.	304.7654	+41.2569	 0.72	-0.38
   85825	 1.80060	078.64	+01.93	305.8542	+40.6942	2rp500244n00.066	 	 	J202325.0+404138	 1.342e-02	.d.fisl..p.v.	305.8542	+40.6942	 0.40	 0.47
   85531	 2.37316	078.64	+02.67	305.0563	+41.1147	2rp500244n00.001	 	 	J202013.5+410653	 2.102e-02	.d.fisl..p.v.	305.0563	+41.1147	 0.86	 0.13
   85224	 2.65540	078.64	+03.00	304.6963	+41.3036	2rp500206n00.005	 	 	J201847.1+411813	 1.605e-02	.de.isl.np.v.	304.6963	+41.3036	 0.42	 0.06
   85532	 2.37248	078.65	+02.67	305.0575	+41.1219	2rp500206n00.027	 	 	J202013.8+410719	 2.316e-02	.d..isl.npav.	305.0575	+41.1219	 1.13	 0.72
   85460	 2.44527	078.66	+02.76	304.9646	+41.1858	2rp500206n00.017	 	 	J201951.5+411109	 1.317e-02	....isl.n.av.	304.9646	+41.1858	 0.69	-1.32
   85439	 2.45931	078.66	+02.78	304.9467	+41.1958	2rp500206n00.014	 	 	J201947.2+411144	 1.137e-02	....isl.n.av.	304.9467	+41.1958	 0.56	-0.78
   83849	 9.42889	078.67	+10.02	296.5000	+44.9867	2rp500317n00.009	 	 	J194600.0+445912	 3.885e-03	........n....	296.5000	+44.9867	 0.38	 0.43
   85302	 2.57270	078.67	+02.92	304.8042	+41.2822	2rp500206n00.007	 	 	J201913.0+411656	 1.346e-02	.d.fislmnpav.	304.8042	+41.2822	 0.86	-0.09
   83886	 9.20740	078.67	+09.79	296.7787	+44.8825	2rp500317n00.013	S	 	J194706.9+445257	 6.503e-03	.............	296.7787	+44.8825	 1.31	 0.64
   85747	 2.01759	078.67	+02.25	305.5313	+40.9069	2rp500244n00.010	 	 	J202207.5+405424	 2.588e-02	...fisl..p.v.	305.5313	+40.9069	 0.72	-0.05
   85815	 1.81530	078.67	+01.99	305.8204	+40.7583	2rp500246n00.015	 	 	J202316.9+404529	 7.783e-03	........n....	305.8204	+40.7583	 1.25	 1.57
   85760	 1.97578	078.69	+02.21	305.5879	+40.8933	2rp500246n00.002	 	 	J202221.1+405336	 3.562e-02	.defislmnpav.	305.5879	+40.8933	 1.54	-0.07
   85281	 2.59462	078.69	+02.95	304.7788	+41.3128	2rp500206n00.004	 	 	J201906.9+411846	 2.245e-02	.defislmnpav.	304.7788	+41.3128	 0.91	-0.02
   85776	 1.92318	078.69	+02.15	305.6604	+40.8664	2rp500246n00.004	 	 	J202238.5+405159	 1.352e-02	.d.fislmnp.v.	305.6604	+40.8664	 2.70	 0.21
   85334	 2.54820	078.70	+02.90	304.8388	+41.2969	2rp500206n00.006	 	 	J201921.3+411749	 1.648e-02	.defislmnpav.	304.8388	+41.2969	 0.96	-0.77
   83827	 9.64757	078.71	+10.24	296.2463	+45.1300	2rp500317n00.005	S	 	J194459.1+450748	 9.933e-02	.d..isl..p.v.	296.2463	+45.1300	 0.03	-0.14
   85770	 1.92998	078.73	+02.19	305.6463	+40.9214	2rp500244n00.004	 	 	J202235.1+405517	 1.861e-02	...fisl..p.v.	305.6463	+40.9214	 0.51	 0.02
   85806	 1.82425	078.76	+02.07	305.7908	+40.8744	2rp500246n00.003	S	 	J202309.8+405228	 4.275e-02	.d..isl..p.vw	305.7908	+40.8744	 1.02	 0.53
   85805	 1.82410	078.76	+02.08	305.7904	+40.8800	2rp500244n00.015	 	 	J202309.7+405248	 2.979e-02	...fisl..p.v.	305.7904	+40.8800	 0.88	 0.34
   85808	 1.81960	078.76	+02.07	305.7963	+40.8806	2rp900157n00.001	 	 	J202311.1+405250	 2.300e-02	...fisl..p.v.	305.7963	+40.8806	 0.92	 0.50
   86167	 1.47164	078.77	-00.25	308.2650	+39.5292	2rp200412a01.001	S	 	J203303.6+393145	 2.310e-02	.............	308.2650	+39.5292	 0.94	 0.00
   83859	 9.40019	078.77	+10.00	296.5892	+45.0697	2rp500317n00.007	 	 	J194621.4+450411	 2.696e-03	.....sl.n..v.	296.5892	+45.0697	 1.31	 2.09
   87038	 6.43358	078.78	-05.66	313.6684	+36.1875	2rp400138n00.015	S	 	J205440.4+361115	 6.485e-03	.d..isl..p.v.	313.6684	+36.1875	 1.25	 0.64
   83891	 9.20591	078.80	+09.81	296.8438	+44.9964	2rp500317n00.008	 	 	J194722.5+445947	 2.960e-03	........n....	296.8438	+44.9964	 0.10	-0.36
   83860	 9.41362	078.81	+10.02	296.5908	+45.1089	2rp500317n00.006	S	 	J194621.7+450632	 8.551e-03	.....sl....v.	296.5908	+45.1089	 0.96	 0.16
   85408	 2.50708	078.82	+02.92	304.9117	+41.4067	2rp500206n00.003	S	 	J201938.8+412424	 2.179e-02	.....sl....v.	304.9117	+41.4067	 0.68	-0.32
   85799	 1.82516	078.85	+02.15	305.7817	+40.9933	2rp500244n00.002	 	 	J202307.6+405936	 1.729e-02	...fisl..p.v.	305.7817	+40.9933	 0.88	 0.03
   85803	 1.82237	078.85	+02.15	305.7854	+40.9931	2rp500246n00.001	 	 	J202308.5+405934	 1.758e-02	...fisl..p.v.	305.7854	+40.9931	 0.90	-0.25
   85197	 2.73560	078.85	+03.19	304.6433	+41.5861	2rp500206n00.001	S	 	J201834.4+413510	 1.087e-02	.d..isl..p.v.	304.6433	+41.5861	 0.86	 0.32
   83872	 9.39763	078.90	+10.01	296.6571	+45.1817	2rp500317n00.004	 	 	J194637.6+451054	 2.145e-03	........n....	296.6571	+45.1817	 0.61	 0.19
   83926	 8.94547	078.90	+09.56	297.2238	+44.9661	2rp500317n00.010	S	 	J194853.7+445758	 2.421e-02	.d..isl..p.v.	297.2238	+44.9661	 0.03	 0.01
   85347	 2.57428	078.91	+03.04	304.8529	+41.5475	2rp500206n00.002	S	 	J201924.7+413251	 1.547e-02	.....sl....v.	304.8529	+41.5475	 0.55	 0.25
   87036	 6.20519	078.98	-05.47	313.6438	+36.4717	2rp400138n00.009	S	 	J205434.5+362818	 4.697e-03	.............	313.6438	+36.4717	 0.81	 0.39
   83892	 9.29248	079.00	+09.92	296.8454	+45.2264	2rp500317n00.003	 	 	J194722.8+451335	 3.390e-03	........n....	296.8454	+45.2264	 1.66	 0.28
   87015	 5.90240	079.02	-05.17	313.3875	+36.6939	2rp400138n00.003	S	 	J205333.0+364138	 3.236e-02	.d..isl..p.v.	313.3875	+36.6939	 0.02	 0.02
   83865	 9.49265	079.04	+10.12	296.6175	+45.3606	2rp500317n00.002	 	 	J194628.2+452138	 4.624e-03	........n....	296.6175	+45.3606	 0.95	 0.30
   87034	 6.06222	079.05	-05.33	313.5671	+36.6083	2rp400138n00.004	 	 	J205416.1+363630	 4.843e-03	.d..isl.np.v.	313.5671	+36.6083	 1.43	-0.08
   87093	 6.62803	079.05	-05.90	314.1142	+36.2436	2rp400138n00.014	 	 	J205627.4+361437	 3.049e-03	.d..isl.np.v.	314.1142	+36.2436	 0.69	 0.46
   87041	 6.12980	079.12	-05.41	313.6984	+36.6128	2rp400138n00.005	 	 	J205447.6+363646	 2.267e-03	........n....	313.6984	+36.6128	 1.47	 0.31
   87065	 6.40707	079.12	-05.69	313.9655	+36.4336	2rp400138n00.010	 	 	J205551.7+362601	 2.445e-03	........n....	313.9655	+36.4336	 0.79	 0.17
   87088	 6.53526	079.13	-05.82	314.0996	+36.3589	2rp400138n00.012	 	 	J205623.9+362132	 2.944e-03	.....sl.n..v.	314.0996	+36.3589	 0.59	 0.12
   87099	 6.58711	079.14	-05.87	314.1555	+36.3300	2rp400138n00.013	S	 	J205637.3+361948	 7.230e-03	.d..isl..p.v.	314.1555	+36.3300	 1.14	 0.67
   87046	 6.18645	079.15	-05.47	313.7758	+36.5931	2rp400138n00.006	 	 	J205506.2+363535	 5.331e-03	........n....	313.7758	+36.5931	 1.09	-0.18
   87098	 6.50913	079.21	-05.80	314.1446	+36.4289	2rp400138n00.011	 	 	J205634.7+362544	 2.786e-03	........n....	314.1446	+36.4289	 0.48	-0.40
   87080	 6.38706	079.23	-05.68	314.0459	+36.5219	2rp400138n00.008	 	 	J205611.0+363119	 1.581e-03	........n....	314.0459	+36.5219	 0.97	 1.02
   83922	 9.17033	079.26	+09.82	297.1446	+45.3997	2rp500317n00.001	S	 	J194834.7+452359	 1.369e-02	.d..isl..p.v.	297.1446	+45.3997	 0.79	-0.01
   87096	 6.39494	079.32	-05.70	314.1325	+36.5783	2rp400138n00.007	 	 	J205631.8+363442	 2.171e-03	........n....	314.1325	+36.5783	 1.06	 0.81
   87035	 5.80901	079.33	-05.11	313.5754	+36.9614	2rp400138n00.002	S	 	J205418.1+365741	 2.072e-02	.....sl....v.	313.5754	+36.9614	 0.02	-0.14
   87039	 5.79156	079.46	-05.10	313.6763	+37.0664	2rp400138n00.001	S	 	J205442.3+370358	 2.060e-02	.d..isl..p.v.	313.6763	+37.0664	 0.35	 0.29
   86165	 0.21293	079.78	+00.51	308.2525	+40.7908	2rp200109n00.036	S	 	J203300.6+404727	 2.131e-02	.d..isl..p.v.	308.2525	+40.7908	 0.00	 0.00
   86147	 0.07900	079.85	+00.70	308.1100	+40.9597	2rp200109n00.034	S	 	J203226.4+405735	 7.784e-01	.d..islm.pav.	308.1100	+40.9597	 1.00	 0.99
   86135	 0.10662	079.86	+00.76	308.0588	+41.0036	2rp200109n00.031	 	 	J203214.1+410012	 7.225e-03	...fislmnpav.	308.0588	+41.0036	 0.86	 1.06
   86155	 0.05556	079.87	+00.66	308.1696	+40.9494	2rp200109n00.035	 	 	J203240.7+405658	 3.622e-02	.d.fislm.pav.	308.1696	+40.9494	 0.86	 0.91
   86142	 0.08521	079.87	+00.74	308.0871	+41.0000	2rp200109n00.033	 	 	J203220.9+410000	 2.790e-02	...fislmnpav.	308.0871	+41.0000	 0.97	 1.42
   86148	 0.06375	079.89	+00.73	308.1167	+41.0106	2rp200109n00.032	 	 	J203228.0+410038	 1.794e-02	...fislmnpav.	308.1167	+41.0106	 0.98	12.69
   86149	 0.07551	079.92	+00.74	308.1180	+41.0433	2rp200109n00.030	 	 	J203228.3+410236	 2.970e-03	...fislmnpav.	308.1180	+41.0433	 7.15	 1.13
   86130	 0.19102	079.96	+00.86	308.0329	+41.1436	2rp200109n00.028	 	 	J203207.9+410837	 4.242e-03	........n....	308.0329	+41.1436	 0.30	 0.37
   84070	 8.34496	079.97	+09.01	298.6321	+45.6167	2rp500316n00.005	 	 	J195431.7+453700	 4.705e-03	........n....	298.6321	+45.6167	 1.09	 1.09
   86122	 0.31269	079.97	+00.98	307.9084	+41.2225	2rp200109n00.022	S	 	J203138.0+411321	 1.903e-02	.d..isl..p.v.	307.9084	+41.2225	 0.80	 0.81
   84074	 8.34928	080.04	+09.02	298.6808	+45.6831	2rp500316n00.004	S	 	J195443.4+454059	 9.410e-03	.............	298.6808	+45.6831	 0.74	-0.10
   86152	 0.24160	080.08	+00.85	308.1338	+41.2364	2rp200109n00.021	S	 	J203232.1+411411	 1.057e-02	.....sl....v.	308.1338	+41.2364	 1.02	 0.84
   86166	 0.19387	080.10	+00.74	308.2596	+41.1886	2rp200109n00.026	 	 	J203302.3+411119	 5.226e-03	.....sl.n..v.	308.2596	+41.1886	 3.88	 0.85
   86156	 0.24199	080.10	+00.83	308.1725	+41.2411	2rp200109n00.020	S	 	J203241.4+411428	 7.315e-02	.....sl....v.	308.1725	+41.2411	 0.99	 0.90
   86121	 0.45321	080.11	+01.08	307.9021	+41.3939	2rp200109n00.006	 	 	J203136.5+412338	 1.513e-02	.d..isl.np.v.	307.9021	+41.3939	 0.80	 0.10
   86145	 0.29311	080.11	+00.89	308.1058	+41.2844	2rp200109n00.018	 	 	J203225.4+411703	 1.202e-02	...fislm.pav.	308.1058	+41.2844	 0.92	 0.61
   86189	 0.18807	080.11	+00.67	308.3471	+41.1519	2rp200109n00.027	S	 	J203323.3+410907	 1.395e-02	.............	308.3471	+41.1519	 0.92	 1.01
   84061	 8.64753	080.12	+09.31	298.3629	+45.8936	2rp500316n00.002	 	 	J195327.1+455337	 4.485e-03	........n....	298.3629	+45.8936	 7.54	 0.47
   86144	 0.31487	080.12	+00.91	308.0946	+41.3047	2rp200109n00.014	S	 	J203222.7+411817	 1.220e-01	....islm.pav.	308.0946	+41.3047	 1.00	 0.70
   86199	 0.21498	080.13	+00.61	308.4234	+41.1336	2rp200109n00.029	 	 	J203341.6+410801	 6.366e-03	........n....	308.4234	+41.1336	 0.56	 0.13
   86151	 0.30154	080.13	+00.89	308.1300	+41.2969	2rp200109n00.015	 	 	J203231.2+411749	 9.818e-03	...fislmnpav.	308.1300	+41.2969	 0.00	 0.37
   86128	 0.42761	080.13	+01.04	307.9646	+41.3892	2rp200109n00.007	 	 	J203151.5+412321	 1.004e-02	.d..isl.np.v.	307.9646	+41.3892	 0.97	 0.67
   84071	 8.43016	080.14	+09.10	298.6504	+45.8047	2rp500316n00.003	 	 	J195436.1+454817	 5.418e-03	........n....	298.6504	+45.8047	 3.98	 0.45
   86172	 0.23243	080.14	+00.75	308.2892	+41.2225	2rp200109n00.023	 	 	J203309.4+411321	 3.121e-02	...fislm.pav.	308.2892	+41.2225	 1.02	 0.92
   86180	 0.22965	080.14	+00.72	308.3175	+41.2119	2rp200109n00.024	 	 	J203316.2+411243	 1.345e-02	...fislmnpav.	308.3175	+41.2119	 0.96	 1.01
   86185	 0.23080	080.15	+00.71	308.3333	+41.2078	2rp200109n00.025	 	 	J203320.0+411228	 1.415e-02	...fislmnpav.	308.3333	+41.2078	 0.93	 4.98
   86150	 0.32832	080.15	+00.91	308.1263	+41.3236	2rp200109n00.011	 	 	J203230.3+411925	 3.523e-03	.....sl.n..v.	308.1263	+41.3236	 0.23	 0.32
   86173	 0.26205	080.17	+00.76	308.2959	+41.2519	2rp200109n00.019	S	 	J203311.0+411507	 4.013e-02	.............	308.2959	+41.2519	 0.97	 0.77
   86169	 0.31305	080.20	+00.80	308.2800	+41.3072	2rp200109n00.013	 	 	J203307.2+411826	 1.038e-02	.....sl.n..v.	308.2800	+41.3072	 1.09	 0.85
   86184	 0.30428	080.21	+00.76	308.3300	+41.2881	2rp200109n00.017	 	 	J203319.2+411717	 6.056e-03	.....sl.n..v.	308.3300	+41.2881	 1.18	 0.67
   86178	 0.32461	080.22	+00.79	308.3138	+41.3131	2rp200109n00.012	S	 	J203315.3+411847	 2.026e-01	.....sl....v.	308.3138	+41.3131	 0.99	 0.70
   86137	 0.46312	080.23	+01.02	308.0671	+41.4522	2rp200109n00.004	 	 	J203216.1+412708	 1.536e-02	.d..isl.npav.	308.0671	+41.4522	 0.29	 0.97
   86175	 0.34692	080.24	+00.80	308.3083	+41.3372	2rp200109n00.010	S	 	J203314.0+412014	 8.609e-03	.....sl....v.	308.3083	+41.3372	 0.85	 1.00
   86140	 0.47788	080.24	+01.02	308.0754	+41.4686	2rp200109n00.002	 	 	J203218.1+412807	 2.046e-02	.de.isl.npav.	308.0754	+41.4686	 0.73	 1.01
   86183	 0.37016	080.27	+00.80	308.3275	+41.3575	2rp200109n00.008	 	 	J203318.6+412126	 2.833e-03	.....sl.n..v.	308.3275	+41.3575	 4.60	 3.16
   86168	 0.40697	080.28	+00.87	308.2663	+41.4039	2rp200109n00.005	 	 	J203303.9+412414	 3.561e-03	........n....	308.2663	+41.4039	 0.81	-0.22
   86157	 0.46265	080.28	+00.96	308.1729	+41.4622	2rp200109n00.003	 	 	J203241.5+412744	 6.823e-03	........n....	308.1729	+41.4622	-0.18	-0.02
   86198	 0.38841	080.30	+00.74	308.4229	+41.3503	2rp200109n00.009	 	 	J203341.5+412101	 3.485e-03	........n....	308.4229	+41.3503	 0.85	 0.65
   86228	 0.42354	080.34	+00.60	308.6050	+41.2939	2rp200109n00.016	 	 	J203425.2+411738	 4.426e-03	........n....	308.6050	+41.2939	-0.12	 0.40
   84566	 6.99470	080.38	+07.65	300.6063	+45.2772	2rp500315n00.014	 	 	J200225.5+451638	 2.470e-03	........n....	300.6063	+45.2772	 1.11	 0.43
   83994	 9.29154	080.43	+09.95	297.7867	+46.4736	2rp500316n00.001	S	 	J195108.7+462825	 7.906e-02	.............	297.7867	+46.4736	-0.37	-0.34
   86205	 0.53940	080.44	+00.82	308.4471	+41.5064	2rp200109n00.001	 	 	J203347.3+413023	 4.580e-03	.d..isl.np.v.	308.4471	+41.5064	 1.59	 0.33
   84499	 7.19811	080.46	+07.85	300.4213	+45.4458	2rp500315n00.012	 	 	J200141.1+452645	 3.257e-03	.....sl.n..v.	300.4213	+45.4458	 0.71	 0.34
   84505	 7.20409	080.50	+07.85	300.4434	+45.4778	2rp500315n00.009	 	 	J200146.4+452840	 5.227e-03	.....sl.n..v.	300.4434	+45.4778	-0.21	-0.36
   84644	 6.99230	080.61	+07.63	300.7958	+45.4564	2rp500315n00.010	 	 	J200311.0+452723	 2.106e-03	.....sl.n..v.	300.7958	+45.4564	 0.86	 1.62
   84751	 6.71697	080.62	+07.35	301.1379	+45.3175	2rp500315n00.013	 	 	J200433.1+451903	 5.823e-03	.d..isl.np.v.	301.1379	+45.3175	 0.82	 0.41
   84625	 7.03265	080.62	+07.67	300.7563	+45.4867	2rp500315n00.008	 	 	J200301.5+452912	 1.665e-03	.....sl.n..v.	300.7563	+45.4867	 1.29	-1.07
   84606	 7.10302	080.66	+07.73	300.7038	+45.5547	2rp500315n00.007	 	 	J200248.9+453317	 2.057e-03	........n....	300.7038	+45.5547	 1.11	 0.27
   84696	 6.89925	080.66	+07.53	300.9571	+45.4514	2rp500315n00.011	 	 	J200349.7+452705	 1.608e-03	........n....	300.9571	+45.4514	 1.02	 0.76
   84571	 7.17414	080.69	+07.80	300.6396	+45.6131	2rp500315n00.003	 	 	J200233.5+453647	 1.463e-03	........n....	300.6396	+45.6131	 1.25	 0.26
   84641	 7.06608	080.71	+07.69	300.7934	+45.5758	2rp500315n00.005	S	 	J200310.4+453433	 4.939e-03	.............	300.7934	+45.5758	 0.54	-0.42
   84693	 6.99704	080.79	+07.61	300.9504	+45.6039	2rp500315n00.004	 	 	J200348.1+453614	 2.850e-03	.....sl.n..v.	300.9504	+45.6039	 1.62	-0.30
   84695	 7.03118	080.85	+07.64	300.9567	+45.6639	2rp500315n00.001	 	 	J200349.6+453950	 3.802e-03	.....sl.n..v.	300.9567	+45.6639	-0.39	-3.02
   85515	 3.66790	080.87	+04.21	305.0296	+43.8247	2rp201027n00.011	 	 	J202007.1+434929	 3.373e-03	....islmnp.v.	305.0296	+43.8247	 0.83	 0.25
   85498	 3.68955	080.87	+04.23	305.0092	+43.8406	2rp201027n00.009	 	 	J202002.2+435026	 3.269e-03	.....sl.n..v.	305.0092	+43.8406	 0.73	-0.25
